164341 6,01;23,08;21,93;1;10
164341 6,02;35,89;34,1;1;10
164341 6,03;78,57;74,65;1;10
164341 6,1;91,6;87,02;1;10
164341 6,2;6,74;6,41;1;10
164341 6,3;58,89;55,95;1;10
164341 6,4;62,53;59,41;1;10
164341 6,5;67,17;63,82;1;10
164341 6,6;86,39;82,08;1;10
164341 6,7;80,06;76,06;1;10
164341 6,9;86,37;82,06;1;10
164341 7;6,72;6,39;1;10
164341 7,2;21,53;20,46;1;10
164341 7,5;53,82;51,13;1;10
164341 7,6;5,38;5,12;1;10
164341 7,7;45,52;43,25;1;10
164341 7,97;3,71;3,53;1;10
164341 7,98;49,82;47,33;1;10
164341 7,99;74,98;71,24;1;10
164341 8;66,58;63,26;1;10
164341 8,01;12,4;11,78;1;10
164341 8,02;26,24;24,93;1;10
164341 8,03;1,07;1,02;1;10
164341 8,1;44,12;41,92;1;10
164341 8,2;91,43;86,86;1;10
164341 8,3;7,77;7,39;1;10
164341 8,5;59,24;56,28;1;10
164341 8,7;38,23;36,32;1;10
164341 9;59,06;56,11;1;10
164341 9,5;55,46;52,69;1;10
164341 9,6;37,85;35,96;1;10
164341 9,97;67,2;63,84;1;10
164341 9,98;35,77;33,99;1;10
164341 9,99;6,46;6,14;1;10
164344 1;4,85;4,61;1;10
164344 1,1;8,66;8,23;1;10
164344 1,2;100,68;95,65;1;10
164344 1,4;93,73;89,05;1;10
164344 1,5;47,12;44,77;1;10
164344 1,6;26,73;25,4;1;10
164344 1,8;61,74;58,66;1;10
164344 10;20,04;19,04;1;10
164344 10,5;21,37;20,31;1;10
164344 11;27,01;25,66;1;10
164344 11,5;13,15;12,5;1;10
164344 12;94,18;89,48;1;10
164344 13;55,3;52,54;1;10
164344 14;36,83;34,99;1;10
164344 15;80,47;76,45;1;10
164344 16;23,96;22,77;1;10
164344 17;66,41;63,09;1;10
164344 18;76,38;72,57;1;10
164344 19;54,83;52,09;1;10
164344 2;9,04;8,59;1;10
164344 2,2;78,24;74,33;1;10
164344 2,5;64,94;61,7;1;10
164344 2,8;63,14;59,99;1;10
164344 20;51,06;48,51;1;10
164344 3;90,17;85,67;1;10
164344 3,2;96,31;91,5;1;10
164344 3,5;94,56;89,84;1;10
164344 4;95,51;90,74;1;10
164344 4,5;79,71;75,73;1;10
164344 5;32,84;31,2;1;10
164344 5,5;29,09;27,64;1;10
164344 6;48,66;46,23;1;10
164344 6,5;18,05;17,15;1;10
164344 7;77,34;73,48;1;10
164344 7,5;50,71;48,18;1;10
164344 8;57,34;54,48;1;10
164344 8,5;63,89;60,7;1;10
164344 9;94,18;89,48;1;10
164344 9,5;80,14;76,14;1;10
164345 1;10,67;10,14;1;10
164345 1,1;70,59;67,07;1;10
164345 1,2;74,22;70,51;1;10
164345 1,4;21,92;20,83;1;10
164345 1,5;56,45;53,63;1;10
164345 1,6;86,4;82,08;1;10
164345 1,8;4,17;3,97;1;10
164345 10;89,3;84,84;1;10
164345 10,5;64,5;61,28;1;10
164345 11;23,5;22,33;1;10
164345 11,5;48,78;46,35;1;10
164345 12;87,34;82,98;1;10
164345 13;55,35;52,59;1;10
164345 14;29,31;27,85;1;10
164345 15;53,47;50,8;1;10
164345 16;71,1;67,55;1;10
164345 17;88,68;84,25;1;10
164345 18;83,35;79,19;1;10
164345 19;69,09;65,64;1;10
164345 2;25,23;23,97;1;10
164345 2,2;98,86;93,92;1;10
164345 2,5;20,87;19,83;1;10
164345 2,8;30,17;28,67;1;10
164345 20;56,45;53,63;1;10
164345 3;15,98;15,19;1;10
164345 3,2;69,26;65,8;1;10
164345 3,5;68,2;64,79;1;10
164345 4;56,82;53,98;1;10
164345 4,5;87,72;83,34;1;10
164345 5;18,98;18,04;1;10
164345 5,5;93,46;88,79;1;10
164345 6;30,7;29,17;1;10
164345 6,5;7,47;7,1;1;10
164345 7;18,44;17,52;1;10
164345 7,5;51,17;48,62;1;10
164345 8;17,07;16,22;1;10
164345 8,5;66,34;63,03;1;10
164345 9;31,79;30,21;1;10
164345 9,5;38;36,1;1;10
164346 10;2,05;1,95;1;10
164346 10,5;65,14;61,89;1;10
164346 10H7;10,03;9,53;1;10
164346 11;37,72;35,84;1;10
164346 11,5;15,69;14,91;1;10
164346 12;29,33;27,87;1;10
164346 12H7;76,51;72,69;1;10
164346 13;56,96;54,12;1;10
164346 14;97,85;92,96;1;10
164346 15;33,97;32,28;1;10
164346 16;26,82;25,48;1;10
164346 16H7;84,21;80;1;10
164346 17;65,25;61,99;1;10
164346 18;11,76;11,18;1;10
164346 19;58,48;55,56;1;10
164346 20;86,27;81,96;1;10
164346 4;7,79;7,41;1;10
164346 4,5;4,71;4,48;1;10
164346 4H7;55,89;53,1;1;10
164346 5;8,08;7,68;1;10
164346 5,5;56,76;53,93;1;10
164346 5H7;26,83;25,49;1;10
164346 6;70,17;66,67;1;10
164346 6,5;56,27;53,46;1;10
164346 6H7;74,84;71,1;1;10
164346 7;16,76;15,93;1;10
164346 7,5;82,22;78,11;1;10
164346 8;48,32;45,91;1;10
164346 8,5;16,77;15,94;1;10
164346 8H7;79,99;76;1;10
164346 9;84,15;79,95;1;10
164346 9,5;23,95;22,76;1;10
164347 10;50,81;48,27;1;10
164347 10,5;9;8,55;1;10
164347 10H7;28,1;26,7;1;10
164347 11;37,09;35,24;1;10
164347 11,5;84,3;80,09;1;10
164347 12;83,42;79,25;1;10
164347 12H7;56,35;53,54;1;10
164347 13;100,92;95,88;1;10
164347 14;46,01;43,71;1;10
164347 15;71,35;67,79;1;10
164347 16;6,68;6,35;1;10
164347 16H7;80,92;76,88;1;10
164347 17;2,91;2,77;1;10
164347 18;54,19;51,49;1;10
164347 19;79,19;75,24;1;10
164347 20;60,43;57,41;1;10
164347 4;17,22;16,36;1;10
164347 4,5;87,8;83,41;1;10
164347 4H7;46,95;44,61;1;10
164347 5;44,17;41,97;1;10
164347 5,5;97,5;92,63;1;10
164347 5H7;59,28;56,32;1;10
164347 6;94,97;90,23;1;10
164347 6,5;100,79;95,76;1;10
164347 6H7;38,8;36,86;1;10
164347 7;73,13;69,48;1;10
164347 7,5;83,88;79,69;1;10
164347 8;48,32;45,91;1;10
164347 8,5;34,19;32,49;1;10
164347 8H7;40;38;1;10
164347 9;53,17;50,52;1;10
164347 9,5;18,31;17,4;1;10
164348 10;63,35;60,19;1;10
164348 10,5;87,74;83,36;1;10
164348 10H7;87,18;82,83;1;10
164348 11;36,72;34,89;1;10
164348 11,5;25,77;24,49;1;10
164348 12;91,2;86,64;1;10
164348 12H7;55,14;52,39;1;10
164348 13;79,61;75,63;1;10
164348 14;44,27;42,06;1;10
164348 15;25,2;23,94;1;10
164348 15H7;57,38;54,52;1;10
164348 16;43,3;41,14;1;10
164348 16H7;85,52;81,25;1;10
164348 17;1,64;1,56;1;10
164348 18;11,07;10,52;1;10
164348 19;17,61;16,73;1;10
164348 20;8,09;7,69;1;10
164348 4;3,69;3,51;1;10
164348 4,5;48,9;46,46;1;10
164348 4H7;49,57;47,1;1;10
164348 5;67,82;64,43;1;10
164348 5,5;46,61;44,28;1;10
164348 5H7;82,6;78,47;1;10
164348 6;31,21;29,65;1;10
164348 6,5;28,78;27,35;1;10
164348 6H7;10,17;9,67;1;10
164348 7;73,88;70,19;1;10
164348 7,5;3,08;2,93;1;10
164348 8;25,21;23,95;1;10
164348 8,5;41,85;39,76;1;10
164348 8H7;7,76;7,38;1;10
164348 9;33,11;31,46;1;10
164348 9,5;46,16;43,86;1;10
164350 10;22,99;21,85;1;10
164350 10,5;100,6;95,57;1;10
164350 10H7;16,95;16,11;1;10
164350 11;77,26;73,4;1;10
164350 11,5;19,11;18,16;1;10
164350 12;89,06;84,61;1;10
164350 12H7;66,11;62,81;1;10
164350 13;24,63;23,4;1;10
164350 14;88,69;84,26;1;10
164350 15;38,87;36,93;1;10
164350 15H7;99,56;94,59;1;10
164350 16;1,42;1,35;1;10
164350 16H7;20,82;19,78;1;10
164350 17;53,3;50,64;1;10
164350 18;95,12;90,37;1;10
164350 19;41,24;39,18;1;10
164350 20;19,4;18,43;1;10
164350 4;65,22;61,96;1;10
164350 4,5;2,27;2,16;1;10
164350 4H7;79,16;75,21;1;10
164350 5;48,66;46,23;1;10
164350 5,5;40,75;38,72;1;10
164350 5H7;5,71;5,43;1;10
164350 6;43,31;41,15;1;10
164350 6,5;59,16;56,21;1;10
164350 6H7;86,19;81,89;1;10
164350 7;86,24;81,93;1;10
164350 7,5;96,42;91,6;1;10
164350 8;67,66;64,28;1;10
164350 8,5;7,27;6,91;1;10
164350 8H7;90,94;86,4;1;10
164350 9;87,96;83,57;1;10
164350 9,5;7,9;7,51;1;10
164351 10;70,92;67,38;1;10
164351 10,5;32,6;30,97;1;10
164351 10H7;10,7;10,17;1;10
164351 11;35,17;33,42;1;10
164351 11,5;25;23,75;1;10
164351 12;95,68;90,9;1;10
164351 12H7;21,08;20,03;1;10
164351 13;54,57;51,85;1;10
164351 14;43,76;41,58;1;10
164351 15;74,54;70,82;1;10
164351 15H7;88,67;84,24;1;10
164351 16;79,22;75,26;1;10
164351 16H7;11,26;10,7;1;10
164351 17;9,32;8,86;1;10
164351 18;58,12;55,22;1;10
164351 19;44,2;41,99;1;10
164351 20;65,94;62,65;1;10
164351 4;29,64;28,16;1;10
164351 4,5;15,45;14,68;1;10
164351 4H7;11,64;11,06;1;10
164351 5;89,22;84,76;1;10
164351 5,5;63,98;60,79;1;10
164351 5H7;22,83;21,69;1;10
164351 6;99,32;94,36;1;10
164351 6,5;53,96;51,27;1;10
164351 6H7;4,66;4,43;1;10
164351 7;28,83;27,39;1;10
164351 7,5;94,61;89,88;1;10
164351 8;56,32;53,51;1;10
164351 8,5;21,18;20,13;1;10
164351 8H7;9,57;9,1;1;10
164351 9;94,89;90,15;1;10
164351 9,5;3,3;3,14;1;10
164352 10;41,44;39,37;1;10
164352 10,5;11,96;11,37;1;10
164352 10H7;47,48;45,11;1;10
164352 11;47,93;45,54;1;10
164352 11,5;5,61;5,33;1;10
164352 12;19,86;18,87;1;10
164352 12H7;34,54;32,82;1;10
164352 13;53;50,35;1;10
164352 14;64,44;61,22;1;10
164352 15;32,61;30,98;1;10
164352 15H7;43,5;41,33;1;10
164352 16;36,76;34,93;1;10
164352 16H7;60,48;57,46;1;10
164352 17;35,83;34,04;1;10
164352 18;10,87;10,33;1;10
164352 19;58,43;55,51;1;10
164352 20;79,8;75,81;1;10
164352 4;6,88;6,54;1;10
164352 4,5;97,5;92,63;1;10
164352 4H7;85,67;81,39;1;10
164352 5;94,59;89,87;1;10
164352 5,5;30,46;28,94;1;10
164352 5H7;86,21;81,9;1;10
164352 6;40,47;38,45;1;10
164352 6,5;5,33;5,07;1;10
164352 6H7;85,37;81,11;1;10
164352 7;4,97;4,73;1;10
164352 7,5;31,44;29,87;1;10
164352 8;7,69;7,31;1;10
164352 8,5;80,57;76,55;1;10
164352 8H7;56,23;53,42;1;10
164352 9;15,82;15,03;1;10
164352 9,5;51,73;49,15;1;10
164355 10;77,06;73,21;1;10
164355 10,5;95,11;90,36;1;10
164355 11;19,14;18,19;1;10
164355 11,5;90,74;86,21;1;10
164355 12;86,59;82,27;1;10
164355 13;39,74;37,76;1;10
164355 14;27,82;26,43;1;10
164355 15;20,58;19,56;1;10
164355 16;59,14;56,19;1;10
164355 17;67,18;63,83;1;10
164355 18;71,41;67,84;1;10
164355 19;78,81;74,87;1;10
164355 20;12,29;11,68;1;10
164355 4;83,96;79,77;1;10
164355 4,5;53,35;50,69;1;10
164355 5;40,58;38,56;1;10
164355 5,5;71,42;67,85;1;10
164355 6;70,52;67;1;10
164355 6,5;48,04;45,64;1;10
164355 7;10,57;10,05;1;10
164355 7,5;40,26;38,25;1;10
164355 8;59,71;56,73;1;10
164355 8,5;34,58;32,86;1;10
164355 9;68,56;65,14;1;10
164355 9,5;78,65;74,72;1;10
164357 10;32,06;30,46;1;10
164357 10,5;60,41;57,39;1;10
164357 11;81,42;77,35;1;10
164357 11,5;92,23;87,62;1;10
164357 12;54,34;51,63;1;10
164357 13;50,3;47,79;1;10
164357 14;92,85;88,21;1;10
164357 15;21,6;20,52;1;10
164357 16;74,43;70,71;1;10
164357 17;93,37;88,71;1;10
164357 18;59,41;56,44;1;10
164357 19;67,93;64,54;1;10
164357 20;64,68;61,45;1;10
164357 4;62,84;59,7;1;10
164357 4,5;28,47;27,05;1;10
164357 5;62,98;59,84;1;10
164357 5,5;33,43;31,76;1;10
164357 6;26,53;25,21;1;10
164357 6,5;6,9;6,56;1;10
164357 7;80,13;76,13;1;10
164357 7,5;89,29;84,83;1;10
164357 8;6,83;6,49;1;10
164357 8,5;48,63;46,2;1;10
164357 9;27,91;26,52;1;10
164357 9,5;99,32;94,36;1;10
164358 10;13,41;12,74;1;10
164358 10,5;89,06;84,61;1;10
164358 10H7;17,23;16,37;1;10
164358 11;94,29;89,58;1;10
164358 11,5;78,06;74,16;1;10
164358 11H7;98,01;93,11;1;10
164358 12;57,39;54,53;1;10
164358 12H7;100,92;95,88;1;10
164358 13;42,35;40,24;1;10
164358 13H7;53,18;50,53;1;10
164358 14;49,3;46,84;1;10
164358 14H7;36,6;34,77;1;10
164358 15;15,41;14,64;1;10
164358 15H7;10,61;10,08;1;10
164358 16;92,34;87,73;1;10
164358 16H7;27,53;26,16;1;10
164358 17;31;29,45;1;10
164358 17H7;32,66;31,03;1;10
164358 18;70,34;66,83;1;10
164358 18H7;7,71;7,33;1;10
164358 19;32,14;30,54;1;10
164358 19H7;46,52;44,2;1;10
164358 20;14,44;13,72;1;10
164358 20H7;91,75;87,17;1;10
164358 21;27,45;26,08;1;10
164358 22;70,87;67,33;1;10
164358 23;79,92;75,93;1;10
164358 24;8,26;7,85;1;10
164358 25;90,39;85,88;1;10
164358 25H7;29,95;28,46;1;10
164358 26;38,7;36,77;1;10
164358 27;30,42;28,9;1;10
164358 28;73,39;69,73;1;10
164358 29;11,83;11,24;1;10
164358 30;67,15;63,8;1;10
164358 30H7;78,37;74,46;1;10
164358 31;65,43;62,16;1;10
164358 32;89,62;85,14;1;10
164358 32H7;11,12;10,57;1;10
164358 33;30,81;29,27;1;10
164358 34;43,46;41,29;1;10
164358 35;66,83;63,49;1;10
164358 36;75,01;71,26;1;10
164358 36H7;44,72;42,49;1;10
164358 37;69,15;65,7;1;10
164358 38;92,06;87,46;1;10
164358 39;39,55;37,58;1;10
164358 40;38,69;36,76;1;10
164358 6;41,53;39,46;1;10
164358 6H7;81,02;76,97;1;10
164358 7;77,07;73,22;1;10
164358 7,5;86,45;82,13;1;10
164358 7H7;26,38;25,07;1;10
164358 8;36,8;34,96;1;10
164358 8,5;97,19;92,34;1;10
164358 8H7;58,76;55,83;1;10
164358 9;83,05;78,9;1;10
164358 9,5;30,24;28,73;1;10
164358 9H7;89,41;84,94;1;10
164359 10;86,69;82,36;1;10
164359 10,5;61,88;58,79;1;10
164359 10H7;28,07;26,67;1;10
164359 11;97,53;92,66;1;10
164359 11,5;20,24;19,23;1;10
164359 11H7;91,6;87,02;1;10
164359 12;92,06;87,46;1;10
164359 12H7;60,35;57,34;1;10
164359 13;4,28;4,07;1;10
164359 13H7;81,36;77,3;1;10
164359 14;50,5;47,98;1;10
164359 14H7;41,58;39,51;1;10
164359 15;7,55;7,18;1;10
164359 15H7;42,47;40,35;1;10
164359 16;3,15;3;1;10
164359 16H7;94,28;89,57;1;10
164359 17;49,34;46,88;1;10
164359 17H7;25,68;24,4;1;10
164359 18;52,68;50,05;1;10
164359 18H7;37,34;35,48;1;10
164359 19;6,85;6,51;1;10
164359 19H7;74,25;70,54;1;10
164359 20;52,35;49,74;1;10
164359 20H7;69,3;65,84;1;10
164359 21;21,26;20,2;1;10
164359 22;18,21;17,3;1;10
164359 23;33,8;32,11;1;10
164359 24;41,09;39,04;1;10
164359 25;71,18;67,63;1;10
164359 25H7;65,97;62,68;1;10
164359 26;3,47;3,3;1;10
164359 27;14,39;13,68;1;10
164359 28;46,26;43,95;1;10
164359 29;64,69;61,46;1;10
164359 30;88,85;84,41;1;10
164359 30H7;88,88;84,44;1;10
164359 31;91,49;86,92;1;10
164359 32;78,97;75,03;1;10
164359 32H7;79,53;75,56;1;10
164359 33;52,38;49,77;1;10
164359 34;27,71;26,33;1;10
164359 35;20,95;19,91;1;10
164359 36;95,6;90,82;1;10
164359 36H7;78,93;74,99;1;10
164359 37;7,58;7,21;1;10
164359 38;44,49;42,27;1;10
164359 39;82,71;78,58;1;10
164359 40;81,61;77,53;1;10
164359 6;8,04;7,64;1;10
164359 6H7;64,71;61,48;1;10
164359 7;56,11;53,31;1;10
164359 7,5;49,8;47,31;1;10
164359 7H7;92,71;88,08;1;10
164359 8;3,33;3,17;1;10
164359 8,5;93,22;88,56;1;10
164359 8H7;10;9,5;1;10
164359 9;86,08;81,78;1;10
164359 9,5;55,88;53,09;1;10
164359 9H7;39,04;37,09;1;10
164362 10;18,21;17,3;1;10
164362 10,01;23,79;22,61;1;10
164362 10,02;24,51;23,29;1;10
164362 10,03;28,87;27,43;1;10
164362 11,97;77,87;73,98;1;10
164362 11,98;98,71;93,78;1;10
164362 11,99;73,44;69,77;1;10
164362 12;41,97;39,88;1;10
164362 12,01;74,63;70,9;1;10
164362 12,02;44,46;42,24;1;10
164362 12,03;94,74;90,01;1;10
164362 13;34,6;32,87;1;10
164362 14;69,07;65,62;1;10
164362 15;27,08;25,73;1;10
164362 16;75,51;71,74;1;10
164362 17;4,56;4,34;1;10
164362 18;82,83;78,69;1;10
164362 19;36,86;35,02;1;10
164362 20;41,45;39,38;1;10
164362 3,97;37,47;35,6;1;10
164362 3,98;26,43;25,11;1;10
164362 3,99;80,41;76,39;1;10
164362 4;81,3;77,24;1;10
164362 4,01;100,34;95,33;1;10
164362 4,02;40,34;38,33;1;10
164362 4,03;12,87;12,23;1;10
164362 4,97;85,98;81,69;1;10
164362 4,98;85,61;81,33;1;10
164362 4,99;82,43;78,31;1;10
164362 5;59,72;56,74;1;10
164362 5,01;89,91;85,42;1;10
164362 5,02;4,91;4,67;1;10
164362 5,03;6,45;6,13;1;10
164362 5,97;90,72;86,19;1;10
164362 5,98;9,62;9,14;1;10
164362 5,99;86,41;82,09;1;10
164362 6;14,09;13,39;1;10
164362 6,01;88,02;83,62;1;10
164362 6,02;43,45;41,28;1;10
164362 6,03;80,56;76,54;1;10
164362 7,97;4,97;4,73;1;10
164362 7,98;3,97;3,78;1;10
164362 7,99;65,29;62,03;1;10
164362 8;59,06;56,11;1;10
164362 8,01;92,17;87,57;1;10
164362 8,02;100,33;95,32;1;10
164362 8,03;49,25;46,79;1;10
164362 9,97;66,45;63,13;1;10
164362 9,98;100,63;95,6;1;10
164362 9,99;63,26;60,1;1;10
164392 10;48,39;45,98;1;10
164392 10,01;57,58;54,71;1;10
164392 10,02;44,49;42,27;1;10
164392 10,03;11,56;10,99;1;10
164392 11,97;95,59;90,82;1;10
164392 11,98;38,4;36,48;1;10
164392 11,99;71,85;68,26;1;10
164392 12;68,06;64,66;1;10
164392 12,01;5,16;4,91;1;10
164392 12,02;35,9;34,11;1;10
164392 12,03;13,24;12,58;1;10
164392 3,97;31,21;29,65;1;10
164392 3,98;43,8;41,61;1;10
164392 3,99;64,6;61,37;1;10
164392 4;98,39;93,48;1;10
164392 4,01;2,07;1,97;1;10
164392 4,02;51,14;48,59;1;10
164392 4,03;4,44;4,22;1;10
164392 4,97;32,36;30,75;1;10
164392 4,98;83,88;79,69;1;10
164392 4,99;75,95;72,16;1;10
164392 5;85,9;81,61;1;10
164392 5,01;32,06;30,46;1;10
164392 5,02;28,3;26,89;1;10
164392 5,03;34,38;32,67;1;10
164392 5,97;77,42;73,55;1;10
164392 5,98;83,86;79,67;1;10
164392 5,99;39,24;37,28;1;10
164392 6;41,69;39,61;1;10
164392 6,01;94,49;89,77;1;10
164392 6,02;62,05;58,95;1;10
164392 6,03;51,43;48,86;1;10
164392 7,97;79,52;75,55;1;10
164392 7,98;21,24;20,18;1;10
164392 7,99;71,99;68,4;1;10
164392 8;50,94;48,4;1;10
164392 8,01;45,15;42,9;1;10
164392 8,02;57,46;54,59;1;10
164392 8,03;1,86;1,77;1;10
164392 9,97;52,02;49,42;1;10
164392 9,98;1,17;1,12;1;10
164392 9,99;67,5;64,13;1;10
164400 10;79,29;75,33;1;10
164400 10,5;69,77;66,29;1;10
164400 10H7;83,91;79,72;1;10
164400 11;14,01;13,31;1;10
164400 11,5;57,54;54,67;1;10
164400 12;68,33;64,92;1;10
164400 12H7;96,53;91,71;1;10
164400 13;48,76;46,33;1;10
164400 14;15,86;15,07;1;10
164400 15;8,82;8,38;1;10
164400 15H7;2,34;2,23;1;10
164400 16;65,33;62,07;1;10
164400 16H7;53,88;51,19;1;10
164400 17;34,2;32,49;1;10
164400 18;100,76;95,73;1;10
164400 19;80,31;76,3;1;10
164400 20;5,15;4,9;1;10
164400 4;52,82;50,18;1;10
164400 4,5;59,59;56,62;1;10
164400 4H7;93,85;89,16;1;10
164400 5;40,51;38,49;1;10
164400 5,5;51,69;49,11;1;10
164400 5H7;19,89;18,9;1;10
164400 6;98,65;93,72;1;10
164400 6,5;75,78;72;1;10
164400 6H7;97,17;92,32;1;10
164400 7;80,38;76,37;1;10
164400 7,5;90,71;86,18;1;10
164400 8;37,29;35,43;1;10
164400 8,5;11,56;10,99;1;10
164400 8H7;93,92;89,23;1;10
164400 9;97,24;92,38;1;10
164400 9,5;81,95;77,86;1;10
164405 10;79,56;75,59;1;10
164405 10,5;37,71;35,83;1;10
164405 10H7;22,7;21,57;1;10
164405 11;57,89;55;1;10
164405 11,5;42,58;40,46;1;10
164405 12;67,67;64,29;1;10
164405 12H7;26,03;24,73;1;10
164405 13;71,32;67,76;1;10
164405 14;14,72;13,99;1;10
164405 15;6,78;6,45;1;10
164405 15H7;59,35;56,39;1;10
164405 16;72,48;68,86;1;10
164405 16H7;83,52;79,35;1;10
164405 17;7,39;7,03;1;10
164405 18;38,15;36,25;1;10
164405 19;19,18;18,23;1;10
164405 20;92,87;88,23;1;10
164405 4;64,18;60,98;1;10
164405 4,5;67,03;63,68;1;10
164405 4H7;18,42;17,5;1;10
164405 5;46,63;44,3;1;10
164405 5,5;82,83;78,69;1;10
164405 5H7;59,15;56,2;1;10
164405 6;93,14;88,49;1;10
164405 6,5;34,75;33,02;1;10
164405 6H7;84,81;80,57;1;10
164405 7;27,9;26,51;1;10
164405 7,5;90,39;85,88;1;10
164405 8;55,3;52,54;1;10
164405 8,5;89,61;85,13;1;10
164405 8H7;90,28;85,77;1;10
164405 9;9,84;9,35;1;10
164405 9,5;4,98;4,74;1;10
164420 10;7,93;7,54;1;10
164420 10,5;31,96;30,37;1;10
164420 10H7;78,07;74,17;1;10
164420 11;8,03;7,63;1;10
164420 11,5;20,76;19,73;1;10
164420 12;92,59;87,97;1;10
164420 12H7;36,91;35,07;1;10
164420 13;39,91;37,92;1;10
164420 14;89,24;84,78;1;10
164420 15;86,81;82,47;1;10
164420 15H7;94,27;89,56;1;10
164420 16;4,67;4,44;1;10
164420 16H7;89,49;85,02;1;10
164420 17;28,24;26,83;1;10
164420 18;1,93;1,84;1;10
164420 19;50,34;47,83;1;10
164420 20;77,91;74,02;1;10
164420 4;27,53;26,16;1;10
164420 4,5;89,99;85,5;1;10
164420 4H7;92,99;88,35;1;10
164420 5;89,84;85,35;1;10
164420 5,5;84,24;80,03;1;10
164420 5H7;11,23;10,67;1;10
164420 6;90,81;86,27;1;10
164420 6,5;81,64;77,56;1;10
164420 6H7;16,82;15,98;1;10
164420 7;29,5;28,03;1;10
164420 7,5;63,88;60,69;1;10
164420 8;18,18;17,28;1;10
164420 8,5;29,39;27,93;1;10
164420 8H7;96,54;91,72;1;10
164420 9;26,82;25,48;1;10
164420 9,5;9,35;8,89;1;10
164425 10;50,87;48,33;1;10
164425 10,5;71,82;68,23;1;10
164425 10H7;15,98;15,19;1;10
164425 11;53,34;50,68;1;10
164425 11,5;9,41;8,94;1;10
164425 12;6,22;5,91;1;10
164425 12H7;15,15;14,4;1;10
164425 13;58,4;55,48;1;10
164425 14;31,32;29,76;1;10
164425 15;3,12;2,97;1;10
164425 15H7;21,59;20,52;1;10
164425 16;54,39;51,68;1;10
164425 16H7;85,58;81,31;1;10
164425 17;18,36;17,45;1;10
164425 18;59,04;56,09;1;10
164425 19;36,38;34,57;1;10
164425 20;94,95;90,21;1;10
164425 4;81,83;77,74;1;10
164425 4,5;28,15;26,75;1;10
164425 4H7;36,72;34,89;1;10
164425 5;87,21;82,85;1;10
164425 5,5;66,29;62,98;1;10
164425 5H7;83,48;79,31;1;10
164425 6;69,27;65,81;1;10
164425 6,5;52,05;49,45;1;10
164425 6H7;26,09;24,79;1;10
164425 7;77,09;73,24;1;10
164425 7,5;94,28;89,57;1;10
164425 8;93,14;88,49;1;10
164425 8,5;91,56;86,99;1;10
164425 8H7;21,88;20,79;1;10
164425 9;17,94;17,05;1;10
164425 9,5;59,63;56,65;1;10
164500 1;82,85;78,71;1;10
164500 1,2;39,22;37,26;1;10
164500 1,5;30,98;29,44;1;10
164500 10;63,83;60,64;1;10
164500 11;60,5;57,48;1;10
164500 12;42,73;40,6;1;10
164500 13;76,83;72,99;1;10
164500 14;90,73;86,2;1;10
164500 15;75,59;71,82;1;10
164500 16;35,49;33,72;1;10
164500 2;69,57;66,1;1;10
164500 2,5;11,24;10,68;1;10
164500 3;96,63;91,8;1;10
164500 3,5;65,89;62,6;1;10
164500 4;25,66;24,38;1;10
164500 4,5;59,3;56,34;1;10
164500 5;55,69;52,91;1;10
164500 5,5;24,98;23,74;1;10
164500 6;9,51;9,04;1;10
164500 6,5;23,81;22,62;1;10
164500 7;56,69;53,86;1;10
164500 8;31,67;30,09;1;10
164500 9;61,5;58,43;1;10
164500 9,5;74,24;70,53;1;10
171000 300/10;12,24;11,63;1;10
171000 300/14;95,67;90,89;1;10
171000 300/24;71,7;68,12;1;10
171000 300/6;48,92;46,48;1;10
171000 300/8;96,08;91,28;1;10
171000 350/10;62,18;59,08;1;10
171000 350/14;87,77;83,39;1;10
171000 350/6;51,99;49,4;1;10
171000 350/8;78,48;74,56;1;10
171000 400/10;45,71;43,43;1;10
171000 400/14;76,99;73,15;1;10
171000 400/24;71,11;67,56;1;10
171000 400/4;43,62;41,44;1;10
171000 400/6;57,11;54,26;1;10
171000 400/8;79,09;75,14;1;10
171000 425/6;50,69;48,16;1;10
171000 450/10;74,61;70,88;1;10
171000 450/4;97,67;92,79;1;10
171000 450/6;25,95;24,66;1;10
171000 450/8;15,36;14,6;1;10
171000 500/10;53,36;50,7;1;10
171000 500/4;78,71;74,78;1;10
171000 500/6;81,28;77,22;1;10
171000 500/8;16,56;15,74;1;10
171000 550/4;21,93;20,84;1;10
171000 550/8;18,93;17,99;1;10
171000 600/4;72,2;68,59;1;10
171000 600/6;20,11;19,11;1;10
171000 600/8;78,58;74,66;1;10
171100 300/14;10,68;10,15;1;10
171100 350/10;62,07;58,97;1;10
171100 350/14;52,01;49,41;1;10
171100 350/6;19,95;18,96;1;10
171100 400/10;13,02;12,37;1;10
171100 400/14;30,76;29,23;1;10
171100 400/4;14,32;13,61;1;10
171100 400/6;34,52;32,8;1;10
171100 400/8;61,24;58,18;1;10
171100 450/10;50,55;48,03;1;10
171100 450/4;10,13;9,63;1;10
171100 450/6;71,39;67,83;1;10
171100 450/8;84,21;80;1;10
171100 500/6;39,27;37,31;1;10
171100 550/6;13,58;12,91;1;10
171100 575/4;48,88;46,44;1;10
171100 600/4;99,93;94,94;1;10
171150 300/10;69,81;66,32;1;10
171150 300/6;7,68;7,3;1;10
171150 300/8;55,38;52,62;1;10
171150 350/10;29,89;28,4;1;10
171150 350/4;93,12;88,47;1;10
